site_code,year,trust_code,trust_name,trust_type,site_name,site_type,area_occupied_m2,volume_heated_m3,area_patient_m2,area_nonpatient_m2,consumed_gas_kwh,consumed_oil_kwh,consumed_coal_kwh,consumed_electricity_green_kwh,consumed_fuel_green_kwh,water_total_m3,waste_incineration_tonnes,waste_alternative_tonnes,waste_landfill_tonnes,waste_eee_tonnes,waste_recycling_tonnes,consumed_electricity_total_kwh,produced_electricity_green_kwh,waste_onsite_tonnes,waste_total_tonnes,occupied_area_m2,waste_total_index,waste_recycling_index,electricity_index,gas_index_vol,electricity_green_index
R1A49,2020-01-01,R1A,WORCESTERSHIRE HEALTH AND CARE NHS TRUST,COMMUNITY,HILL CREST MH UNIT,MENTAL HEALTH,2295.0,5393.0,1883.0,412.0,0.0,0.0,0.0,52247.0,0.0,2186.0,14.13,0.0,0.0,,3.77,147168.0,27272.0,0.0,17.900000000000002,2295.0,0.007799564270152506,0.0016427015250544662,64.12549019607843,0.0,22.76557734204793
R1A49,2021-01-01,R1A,WORCESTERSHIRE HEALTH AND CARE NHS TRUST,COMMUNITY,HILL CREST MH UNIT,MENTAL HEALTH,2295.0,5393.0,1883.0,412.0,489178.0,0.0,0.0,65119.0,0.0,1966.0,11.12,0.0,0.0,,3.86,146994.0,27817.0,0.0,14.979999999999999,2295.0,0.006527233115468409,0.001681917211328976,64.04967320261439,90.70610050064899,28.37429193899782
R1AAV,2016-01-01,R1A,WORCESTERSHIRE HEALTH AND CARE NHS TRUST,COMMUNITY,CROMWELL HOUSE,MENTAL HEALTH,436.0,1025.0,345.0,91.0,68413.0,0.0,0.0,0.0,0.0,810.0,0.0,1.35,1.0,,0.625,41438.0,,,2.975,436.0,0.006823394495412844,0.0014334862385321102,95.04128440366972,66.74439024390244,0.0
R1AAV,2017-01-01,R1A,WORCESTERSHIRE HEALTH AND CARE NHS TRUST,COMMUNITY,CROMWELL HOUSE,MENTAL HEALTH,436.0,1025.0,345.0,91.0,66137.0,0.0,0.0,0.0,0.0,810.0,0.0,2.7,0.0,,1.25,38704.0,,,3.95,436.0,0.009059633027522936,0.0028669724770642203,88.77064220183486,64.5239024390244,0.0
R1AAV,2018-01-01,R1A,WORCESTERSHIRE HEALTH AND CARE NHS TRUST,COMMUNITY,CROMWELL HOUSE,MENTAL HEALTH,436.0,1025.0,422.0,14.0,61281.0,0.0,0.0,342.0,6833.0,729.0,0.0,2.44,0.0,,1.42,30787.0,0.0,,3.86,436.0,0.008853211009174312,0.003256880733944954,70.61238532110092,59.78634146341464,0.7844036697247706
R1AAV,2019-01-01,R1A,WORCESTERSHIRE HEALTH AND CARE NHS TRUST,COMMUNITY,CROMWELL HOUSE,MENTAL HEALTH,436.0,1025.0,422.0,14.0,61151.0,0.0,0.0,6551.0,7704.0,661.0,3.09,0.0,0.0,0.0,1.48,26944.0,0.0,0.0,4.57,436.0,0.010481651376146789,0.0033944954128440367,61.79816513761468,59.65951219512195,15.025229357798166
R1AAV,2020-01-01,R1A,WORCESTERSHIRE HEALTH AND CARE NHS TRUST,COMMUNITY,CROMWELL HOUSE,MENTAL HEALTH,436.0,1025.0,422.0,14.0,75596.0,0.0,0.0,7206.0,0.0,699.0,2.93,0.0,0.04,,1.05,20298.0,0.0,0.0,4.0200000000000005,436.0,0.009220183486238534,0.002408256880733945,46.555045871559635,73.75219512195122,16.527522935779817
R1AAV,2021-01-01,R1A,WORCESTERSHIRE HEALTH AND CARE NHS TRUST,COMMUNITY,CROMWELL HOUSE,MENTAL HEALTH,436.0,1025.0,422.0,14.0,78331.0,0.0,0.0,11278.0,0.0,766.0,2.68,0.0,0.0,,3.83,25459.0,0.0,0.0,6.51,436.0,0.014931192660550457,0.00878440366972477,58.392201834862384,76.42048780487805,25.86697247706422
R1ALJ,2019-01-01,R1A,WORCESTERSHIRE HEALTH AND CARE NHS TRUST,COMMUNITY,KIDDERMINSTER GENERAL HOSPITAL,MENTAL HEALTH,4267.0,10028.0,2261.0,2006.0,695503.0,0.0,0.0,152618.0,24990.0,2602.0,10.83,0.0,0.0,0.0,9.64,36713.0,0.0,0.0,20.47,4267.0,0.004797281462385751,0.0022591985001171786,8.603937192406843,69.35610291184683,35.767049449261776
R1ALK,2016-01-01,R1A,WORCESTERSHIRE HEALTH AND CARE NHS TRUST,COMMUNITY,NEWTOWN HOSPITAL,MENTAL HEALTH,5157.0,17463.0,2450.0,2707.0,1270063.0,0.0,0.0,0.0,0.0,7090.0,0.495,6.975,19.91,,16.655,485369.0,,,44.035,5157.0,0.008538879193329454,0.0032295908473918946,94.11847973628079,72.72879803012083,0.0
R1ALK,2017-01-01,R1A,WORCESTERSHIRE HEALTH AND CARE NHS TRUST,COMMUNITY,NEWTOWN HOSPITAL,MENTAL HEALTH,5157.0,17463.0,2450.0,2707.0,1466485.0,0.0,0.0,0.0,0.0,8457.0,0.0,13.95,8.96,,11.11,546411.0,,,34.019999999999996,5157.0,0.0065968586387434545,0.0021543533061857668,105.95520651541594,83.97669358071352,0.0
R1ALK,2018-01-01,R1A,WORCESTERSHIRE HEALTH AND CARE NHS TRUST,COMMUNITY,NEWTOWN HOSPITAL,MENTAL HEALTH,6211.0,14596.0,3467.0,1604.0,1064329.0,0.0,0.0,9087.0,177193.0,8582.0,6.53,17.56,0.0,,31.83,267153.0,0.0,,55.92,5071.0,0.01102741076710708,0.006276868467757838,52.682508380989944,72.91922444505344,1.7919542496549004
R1ALK,2019-01-01,R1A,WORCESTERSHIRE HEALTH AND CARE NHS TRUST,COMMUNITY,NEWTOWN HOSPITAL,MENTAL HEALTH,6223.0,13529.0,4842.0,1381.0,1181550.0,0.0,0.0,69925.0,182881.0,7481.0,18.72,0.0,0.0,0.0,8.99,285080.0,0.0,0.0,27.71,6223.0,0.004452836252611281,0.0014446408484653705,45.810702233649366,87.33461453174662,11.236541860838823
R1ALK,2020-01-01,R1A,WORCESTERSHIRE HEALTH AND CARE NHS TRUST,COMMUNITY,NEWTOWN HOSPITAL,MENTAL HEALTH,6786.0,13529.0,5405.0,1381.0,1393584.0,0.0,0.0,207821.0,0.0,5994.0,22.45,0.0,0.0,,6.18,385954.0,0.0,0.0,28.63,6786.0,0.004218980253463012,0.0009106984969053934,56.87503684055408,103.0071697834282,30.62496315944592
R1ALK,2021-01-01,R1A,WORCESTERSHIRE HEALTH AND CARE NHS TRUST,COMMUNITY,NEWTOWN HOSPITAL,MENTAL HEALTH,6786.0,13529.0,5405.0,1381.0,1285192.0,0.0,0.0,244186.0,0.0,4000.0,26.270000000000003,0.0,0.92,,14.99,310782.0,0.0,0.0,42.18000000000001,6786.0,0.006215738284703803,0.002208959622752726,45.797524314765695,94.99534333653632,35.98379015620395
R1AMA,2021-01-01,R1A,WORCESTERSHIRE HEALTH AND CARE NHS TRUST,COMMUNITY,STONE BOW UNIT,MENTAL HEALTH,3473.0,8275.0,3385.0,88.0,0.0,1131840.0,0.0,39952.0,0.0,6022.0,29.12,6.64,0.0,,5.74,84898.0,0.0,0.0,41.5,3473.0,0.011949323351569249,0.0016527497840483733,24.44514828678376,0.0,11.503599193780593
R1L28,2018-01-01,R1L,ESSEX PARTNERSHIP UNIVERSITY NHS FOUNDATION TRUST,ACUTE - MULTI-SERVICE,ROBIN PINTO UNIT,MENTAL HEALTH,1230.0,3447.0,1230.0,0.0,2265849.0,,,824583.0,,,0.83,3.95,85.4,,12.3,0.0,,,102.48,1230.0,0.08331707317073171,0.01,0.0,657.3394255874674,670.3926829268293
R1L28,2019-01-01,R1L,ESSEX PARTNERSHIP UNIVERSITY NHS FOUNDATION TRUST,ACUTE - MULTI-SERVICE,ROBIN PINTO UNIT,MENTAL HEALTH,1230.0,3447.0,1230.0,0.0,2265849.0,,,824583.0,,,0.83,3.95,85.4,,12.3,0.0,,,102.48,1230.0,0.08331707317073171,0.01,0.0,657.3394255874674,670.3926829268293
R1L28,2020-01-01,R1L,ESSEX PARTNERSHIP UNIVERSITY NHS FOUNDATION TRUST,ACUTE - MULTI-SERVICE,ROBIN PINTO UNIT,MENTAL HEALTH,1230.0,3447.0,1230.0,0.0,2265849.0,,,824583.0,,,0.83,3.95,85.4,,12.3,0.0,,,102.48,1230.0,0.08331707317073171,0.01,0.0,657.3394255874674,670.3926829268293
R1L28,2021-01-01,R1L,ESSEX PARTNERSHIP UNIVERSITY NHS FOUNDATION TRUST,ACUTE - MULTI-SERVICE,ROBIN PINTO UNIT,MENTAL HEALTH,1230.0,3447.0,1230.0,0.0,2265849.0,,,824583.0,,,0.83,3.95,85.4,,12.3,0.0,,,102.48,1230.0,0.08331707317073171,0.01,0.0,657.3394255874674,670.3926829268293
R1LAT,2018-01-01,R1L,ESSEX PARTNERSHIP UNIVERSITY NHS FOUNDATION TRUST,ACUTE - MULTI-SERVICE,THE BRAMBLES - COLCHESTER,MENTAL HEALTH,456.0,1140.0,456.0,0.0,73822.0,0.0,0.0,0.0,0.0,657.0,0.05,0.08,1.08,,9655.0,19981.0,0.0,,9656.21,456.0,21.175899122807017,21.17324561403509,43.81798245614035,64.75614035087719,0.0
R1LAT,2019-01-01,R1L,ESSEX PARTNERSHIP UNIVERSITY NHS FOUNDATION TRUST,ACUTE - MULTI-SERVICE,THE BRAMBLES - COLCHESTER,MENTAL HEALTH,456.0,1140.0,456.0,0.0,122250.0,0.0,0.0,0.0,0.0,657.0,0.32,0.2,2.1,0.0,1.5,32300.0,0.0,0.0,4.12,456.0,0.009035087719298247,0.003289473684210526,70.83333333333333,107.23684210526316,0.0
R1LAT,2020-01-01,R1L,ESSEX PARTNERSHIP UNIVERSITY NHS FOUNDATION TRUST,ACUTE - MULTI-SERVICE,THE BRAMBLES - COLCHESTER,MENTAL HEALTH,456.0,1140.0,456.0,0.0,122544.0,0.0,0.0,0.0,0.0,776.0,0.05,0.1,1.6,,1.9,33812.0,0.0,0.0,3.65,456.0,0.008004385964912281,0.004166666666666667,74.14912280701755,107.49473684210527,0.0
R1LAT,2021-01-01,R1L,ESSEX PARTNERSHIP UNIVERSITY NHS FOUNDATION TRUST,ACUTE - MULTI-SERVICE,THE BRAMBLES - COLCHESTER,MENTAL HEALTH,456.0,1140.0,456.0,0.0,103902.0,0.0,0.0,0.0,0.0,283.0,0.01,0.55,2.6,,2.5,31741.0,0.0,0.0,5.66,456.0,0.012412280701754387,0.005482456140350877,69.60745614035088,91.1421052631579,0.0
R1LD6,2019-01-01,R1L,ESSEX PARTNERSHIP UNIVERSITY NHS FOUNDATION TRUST,ACUTE - MULTI-SERVICE,KING'S WOOD CENTRE - COLCHESTER,MENTAL HEALTH,2812.0,7429.0,2585.0,227.0,594356.0,0.0,0.0,0.0,0.0,1493.0,3.3,0.0,11.3,0.0,1.6,219003.0,0.0,0.0,16.200000000000003,2812.0,0.005761024182076815,0.0005689900426742532,77.88157894736842,80.00484587427648,0.0
R1LD6,2020-01-01,R1L,ESSEX PARTNERSHIP UNIVERSITY NHS FOUNDATION TRUST,ACUTE - MULTI-SERVICE,KING'S WOOD CENTRE - COLCHESTER,MENTAL HEALTH,2812.0,7429.0,2585.0,227.0,535877.0,0.0,0.0,0.0,0.0,1321.0,0.25,0.5,13.0,,4.4,260289.0,0.0,0.0,18.15,2812.0,0.0064544807965860596,0.0015647226173541964,92.56365576102418,72.13312693498452,0.0
R1LD6,2021-01-01,R1L,ESSEX PARTNERSHIP UNIVERSITY NHS FOUNDATION TRUST,ACUTE - MULTI-SERVICE,KING'S WOOD CENTRE - COLCHESTER,MENTAL HEALTH,2812.0,7429.0,2585.0,227.0,478848.0,0.0,0.0,0.0,0.0,1972.0,0.07,5.7,12.6,,2.1,261715.0,0.0,0.0,20.470000000000002,2812.0,0.007279516358463728,0.0007467994310099574,93.0707681365576,64.45658904293983,0.0
R1LE1,2019-01-01,R1L,ESSEX PARTNERSHIP UNIVERSITY NHS FOUNDATION TRUST,ACUTE - MULTI-SERVICE,COLCHESTER - THE LAKES,MENTAL HEALTH,3121.0,8208.0,2614.0,507.0,265323.0,0.0,0.0,300120.0,0.0,2128.0,2.67,0.55,10.3,0.0,2.7,0.0,0.0,0.0,16.22,3121.0,0.005197052226850368,0.0008651073373918617,0.0,32.32492690058479,96.16148670297981
R1LE1,2020-01-01,R1L,ESSEX PARTNERSHIP UNIVERSITY NHS FOUNDATION TRUST,ACUTE - MULTI-SERVICE,COLCHESTER - THE LAKES,MENTAL HEALTH,3121.0,8208.0,2614.0,507.0,299729.0,0.0,0.0,290921.0,0.0,2200.0,0.26,2.5,15.7,,6.8,0.0,0.0,0.0,25.26,3121.0,0.008093559756488306,0.002178788849727651,0.0,36.5166910331384,93.21403396347324
R1LE1,2021-01-01,R1L,ESSEX PARTNERSHIP UNIVERSITY NHS FOUNDATION TRUST,ACUTE - MULTI-SERVICE,COLCHESTER - THE LAKES,MENTAL HEALTH,3121.0,8208.0,2614.0,507.0,304829.0,0.0,0.0,286335.0,0.0,2200.0,0.19,6.9,13.0,,3.1,0.0,0.0,0.0,23.19,3121.0,0.007430310797821212,0.000993271387375841,0.0,37.13803606237817,91.74463313040692
R1LJ2,2018-01-01,R1L,ESSEX PARTNERSHIP UNIVERSITY NHS FOUNDATION TRUST,ACUTE - MULTI-SERVICE,RAWRETH COURT,MENTAL HEALTH,1724.0,3965.0,1724.0,0.0,426269.0,0.0,0.0,191867.0,0.0,1749.0,3.89,27.2,8.48,,9.2,0.0,0.0,,48.769999999999996,1724.0,0.028288863109048722,0.005336426914153132,0.0,107.50794451450189,111.29176334106728
R1LJ2,2019-01-01,R1L,ESSEX PARTNERSHIP UNIVERSITY NHS FOUNDATION TRUST,ACUTE - MULTI-SERVICE,RAWRETH COURT,MENTAL HEALTH,1724.0,3965.0,1724.0,0.0,432235.0,0.0,0.0,203913.0,0.0,2535.0,0.48,0.49,10.1,0.0,1.2,0.0,0.0,0.0,12.27,1724.0,0.007117169373549883,0.0006960556844547563,0.0,109.0126103404792,118.27900232018561
R1LJ2,2020-01-01,R1L,ESSEX PARTNERSHIP UNIVERSITY NHS FOUNDATION TRUST,ACUTE - MULTI-SERVICE,RAWRETH COURT,MENTAL HEALTH,1724.0,3965.0,1724.0,0.0,402990.0,0.0,0.0,202990.0,0.0,2463.0,0.05,0.0,14.8,,1.5,0.0,0.0,0.0,16.35,1724.0,0.009483758700696057,0.0008700696055684454,0.0,101.63682219419924,117.74361948955917
R1LJ2,2021-01-01,R1L,ESSEX PARTNERSHIP UNIVERSITY NHS FOUNDATION TRUST,ACUTE - MULTI-SERVICE,RAWRETH COURT,MENTAL HEALTH,1724.0,3965.0,1724.0,0.0,435398.0,0.0,0.0,159790.0,0.0,2434.0,0.0,1.5,12.6,,2.1,0.0,0.0,0.0,16.2,1724.0,0.00939675174013921,0.0012180974477958237,0.0,109.81034047919294,92.68561484918793
R1LJ3,2018-01-01,R1L,ESSEX PARTNERSHIP UNIVERSITY NHS FOUNDATION TRUST,ACUTE - MULTI-SERVICE,CLIFTON LODGE,MENTAL HEALTH,1724.0,3965.0,1724.0,0.0,582084.0,0.0,0.0,177943.0,0.0,1309.0,8.15,52.7,12.13,,17.15,0.0,0.0,,90.13,1724.0,0.052279582366589326,0.009947795823665893,0.0,146.80554854981085,103.21519721577727
R1LJ3,2019-01-01,R1L,ESSEX PARTNERSHIP UNIVERSITY NHS FOUNDATION TRUST,ACUTE - MULTI-SERVICE,CLIFTON LODGE,MENTAL HEALTH,1724.0,3965.0,1724.0,0.0,538278.0,0.0,0.0,173648.0,0.0,1650.0,0.65,0.55,14.2,0.0,2.4,0.0,0.0,0.0,17.799999999999997,1724.0,0.010324825986078884,0.0013921113689095127,0.0,135.75737704918032,100.72389791183295
R1LJ3,2020-01-01,R1L,ESSEX PARTNERSHIP UNIVERSITY NHS FOUNDATION TRUST,ACUTE - MULTI-SERVICE,CLIFTON LODGE,MENTAL HEALTH,1724.0,3965.0,1724.0,0.0,549978.0,0.0,0.0,188552.0,0.0,1700.0,0.08,0.05,29.7,,5.7,0.0,0.0,0.0,35.53,1724.0,0.02060904872389791,0.0033062645011600928,0.0,138.70819672131148,109.36890951276102
R1LJ3,2021-01-01,R1L,ESSEX PARTNERSHIP UNIVERSITY NHS FOUNDATION TRUST,ACUTE - MULTI-SERVICE,CLIFTON LODGE,MENTAL HEALTH,1724.0,3965.0,1724.0,0.0,424995.0,0.0,0.0,169537.0,0.0,1700.0,0.0,0.68,31.2,,10.4,0.0,0.0,0.0,42.28,1724.0,0.02452436194895592,0.0060324825986078886,0.0,107.18663303909206,98.3393271461717
R1LK9,2018-01-01,R1L,ESSEX PARTNERSHIP UNIVERSITY NHS FOUNDATION TRUST,ACUTE - MULTI-SERVICE,BROCKFIELD HOUSE,MENTAL HEALTH,9297.0,27843.0,7057.0,2240.0,3718453.0,0.0,0.0,1536515.0,0.0,5540.0,0.92,93.59,0.4,,30.7,0.0,0.0,,125.61000000000001,9297.0,0.013510809938689902,0.003302140475422179,0.0,133.55073088388463,165.26997956329998
R1LK9,2019-01-01,R1L,ESSEX PARTNERSHIP UNIVERSITY NHS FOUNDATION TRUST,ACUTE - MULTI-SERVICE,BROCKFIELD HOUSE,MENTAL HEALTH,9297.0,27843.0,7057.0,2240.0,3468285.0,0.0,0.0,1558476.0,0.0,5540.0,0.42,0.83,39.3,0.0,6.05,0.0,0.0,0.0,46.599999999999994,9297.0,0.005012369581585457,0.0006507475529740777,0.0,124.5657795496175,167.6321393998064
R1LK9,2020-01-01,R1L,ESSEX PARTNERSHIP UNIVERSITY NHS FOUNDATION TRUST,ACUTE - MULTI-SERVICE,BROCKFIELD HOUSE,MENTAL HEALTH,9297.0,27843.0,7057.0,2240.0,3481387.0,0.0,0.0,1676742.0,0.0,5540.0,0.37,0.27,57.7,,8.8,0.0,0.0,0.0,67.14,9297.0,0.007221684414327203,0.0009465418952350221,0.0,125.03634665804691,180.35301710229106
R1LK9,2021-01-01,R1L,ESSEX PARTNERSHIP UNIVERSITY NHS FOUNDATION TRUST,ACUTE - MULTI-SERVICE,BROCKFIELD HOUSE,MENTAL HEALTH,9297.0,27843.0,7057.0,2240.0,3379929.0,0.0,0.0,1669627.0,0.0,6443.0,0.04,0.91,95.5,,6.5,0.0,0.0,0.0,102.95,9297.0,0.01107346455845972,0.0006991502635258686,0.0,121.39241461049455,179.58771646767775
R1LLC,2019-01-01,R1L,ESSEX PARTNERSHIP UNIVERSITY NHS FOUNDATION TRUST,ACUTE - MULTI-SERVICE, THE LINDEN CENTRE,MENTAL HEALTH,4342.0,13523.0,3932.0,410.0,2031180.0,0.0,0.0,891132.0,0.0,4993.0,3.22,0.08,25.5,0.0,4.1,0.0,0.0,0.0,32.9,4342.0,0.007577153385536619,0.0009442653155228005,0.0,150.20187828144643,205.23537540304008
R1LLC,2020-01-01,R1L,ESSEX PARTNERSHIP UNIVERSITY NHS FOUNDATION TRUST,ACUTE - MULTI-SERVICE,THE LINDEN CENTRE,MENTAL HEALTH,4342.0,13523.0,3932.0,410.0,2031180.0,0.0,0.0,991071.0,0.0,5000.0,0.33,3.87,58.7,,7.6,0.0,0.0,0.0,70.5,4342.0,0.016236757254721325,0.0017503454629203131,0.0,150.20187828144643,228.25218793182864
R1LLC,2021-01-01,R1L,ESSEX PARTNERSHIP UNIVERSITY NHS FOUNDATION TRUST,ACUTE - MULTI-SERVICE,THE LINDEN CENTRE,MENTAL HEALTH,4342.0,13523.0,3932.0,410.0,1633511.0,0.0,0.0,929535.0,0.0,1791.0,0.01,5.6,52.5,,7.9,0.0,0.0,0.0,66.01,4342.0,0.01520267157991709,0.0018194380469829573,0.0,120.79501589883901,214.07991708889912
R1LPA,2019-01-01,R1L,ESSEX PARTNERSHIP UNIVERSITY NHS FOUNDATION TRUST,ACUTE - MULTI-SERVICE,DERWENT CENTRE - HARLOW,MENTAL HEALTH,5962.0,20295.0,3218.0,2744.0,1165322.0,0.0,0.0,0.0,0.0,8127.0,1.3,0.1,18.4,0.0,1.1,256455.0,0.0,0.0,20.9,5962.0,0.0035055350553505533,0.0001845018450184502,43.01492787655149,57.41916728258192,0.0
R1LPA,2020-01-01,R1L,ESSEX PARTNERSHIP UNIVERSITY NHS FOUNDATION TRUST,ACUTE - MULTI-SERVICE,DERWENT CENTRE - HARLOW,MENTAL HEALTH,8118.0,20295.0,3218.0,2556.0,1645405.0,0.0,0.0,0.0,0.0,4071.0,0.11,1.3,27.1,,2.2,256455.0,0.0,0.0,30.71,5774.0,0.005318669899549705,0.0003810183581572567,44.415483200554206,81.07440256220744,0.0
R1LPA,2021-01-01,R1L,ESSEX PARTNERSHIP UNIVERSITY NHS FOUNDATION TRUST,ACUTE - MULTI-SERVICE,DERWENT CENTRE - HARLOW,MENTAL HEALTH,8118.0,20295.0,3218.0,2556.0,1804822.0,0.0,0.0,0.0,0.0,5100.0,0.3,4.3,25.1,,2.1,256455.0,0.0,0.0,31.800000000000004,5774.0,0.005507447177000347,0.0003636993418773814,44.415483200554206,88.92939147573294,0.0
R1LX1,2018-01-01,R1L,ESSEX PARTNERSHIP UNIVERSITY NHS FOUNDATION TRUST,ACUTE - MULTI-SERVICE,"THE ST. AUBYN'S CENTRE, COLCHESTER",MENTAL HEALTH,4140.0,10475.0,3789.0,351.0,83826.0,0.0,0.0,460345.0,0.0,1426.0,0.09,1.03,3.03,,27.3,0.0,0.0,,31.450000000000003,4140.0,0.007596618357487923,0.006594202898550725,0.0,8.002482100238664,111.19444444444444
R1LX1,2019-01-01,R1L,ESSEX PARTNERSHIP UNIVERSITY NHS FOUNDATION TRUST,ACUTE - MULTI-SERVICE,"THE ST. AUBYN'S CENTRE, COLCHESTER",MENTAL HEALTH,4140.0,10475.0,3789.0,351.0,131121.0,0.0,0.0,448420.0,0.0,3690.0,1.2,0.0,4.9,0.0,1.5,0.0,0.0,0.0,7.6000000000000005,4140.0,0.0018357487922705316,0.00036231884057971015,0.0,12.517517899761337,108.31400966183575
R1LX1,2020-01-01,R1L,ESSEX PARTNERSHIP UNIVERSITY NHS FOUNDATION TRUST,ACUTE - MULTI-SERVICE,"THE ST. AUBYN'S CENTRE, COLCHESTER",MENTAL HEALTH,4140.0,10475.0,3789.0,351.0,138478.0,0.0,0.0,479888.0,0.0,3700.0,0.46,0.71,11.25,,5.0,0.0,0.0,0.0,17.42,4140.0,0.004207729468599034,0.0012077294685990338,0.0,13.219856801909307,115.91497584541062
R1LX1,2021-01-01,R1L,ESSEX PARTNERSHIP UNIVERSITY NHS FOUNDATION TRUST,ACUTE - MULTI-SERVICE,"THE ST. AUBYN'S CENTRE, COLCHESTER",MENTAL HEALTH,4140.0,10475.0,3789.0,351.0,130462.0,0.0,0.0,573517.0,0.0,1472.0,0.13,3.5,8.1,,2.1,0.0,0.0,0.0,13.83,4140.0,0.0033405797101449274,0.0005072463768115942,0.0,12.454606205250597,138.5306763285024
