Trust Code,Trust Name,Commissioning Region,Trust Type,Site Code,Site Name,Site Type,Tenure,Leased,Post Code,Depreciation (£),PDC (£),Leases and rent (£),Rates (£),Interest on Capital (£),Other Estates and Facilities finance costs (£),Indirect accommodation subsidies (£),Estates and property maintenance (£),Grounds and gardens maintenance (£),Electro Bio Medical Equipment maintenance (£),Other Hard FM (Estates) costs (£),Other Soft FM (Hotel Services) costs (£),Management (Hard and Soft FM) costs (£),Facilities management services provision PFI Contractor (SPV) costs (£),Facilities management services delivery PFI Management (Trust) costs (£),Gross internal floor area (m²),NHS estate occupied floor area (%),Site heated volume (m³),Land area owned (Hectares),Land area not delivering services (Hectares),Private patient (m²),Pathology (m²),Clinical Sterile Services Dept. (CSSD) (m²),Clinical space - other (m²),Medical records (m²),Human Resources (m²),Information Technology (m²),General Administration (m²),Restaurants (m²),Staff Accommodation (m²),Non-clinical space - other (m²),Retail sales area (m²),111 Contact Centre (m²),999 Contact Centre (to include empty & fall back desks) (m²),PTS Contact Centre (m²),Hub (make ready station) (m²),Spoke (m²),Ambulance Station (excludes deployment points with no premises costs) (m²),Ambulance Station (PTS) (m²),Training (m²),Corporate (m²),Fleet Workshop (m²),HART (Hazardous Area Response Team) (m²),Masts (m²),Logistics Store (m²),Other (m²),Not functionally suitable - occupied floor area (%),Not functionally suitable - clinical space (%),Floor area - empty (%),Floor area - under used (%),Single bedrooms for patients with en-suite facilities (No.),Single bedrooms for patients without en-suite facilities (No.),Isolation rooms (No.),Cost to eradicate high risk backlog (£),Cost to eradicate significant risk backlog (£),Cost to eradicate moderate risk backlog (£),Cost to eradicate low risk backlog (£),Age profile - 2015 to 2024 (%),Age profile - 2005 to 2014 (%),Age profile - 1995 to 2004 (%),Age profile - 1985 to 1994 (%),Age profile - 1975 to 1984 (%),Age profile - 1965 to 1974 (%),Age profile - 1955 to 1964 (%),Age profile - 1948 to 1954 (%),Age profile - pre 1948 (%),CHP units operated on the site (No.),CHP unit/s size - electrical (watts),CHP unit/s size - thermal (watts),CHP unit/s efficiency (%),Fossil energy input to CHP system/s (kWh),Thermal energy output of CHP system/s (kWh),Electrical energy output of CHP system/s (kWh),Exported electricity (kWh),Exported thermal energy (kWh),Have you dumped/discharged energy in the last year (Yes/No),How many kWh were discharged to waste (kWh),Electricity costs (£),Electricity consumed (kWh),Gas costs (£),Gas consumed (kWh),Oil costs (£),Oil consumed (kWh),Coal costs (£),Coal consumed (kWh),Electricity costs - green energy tariff (£),Electricity consumed - green energy tariff (kWh),Electricity costs - third party owned renewable (£),Electricity consumed - third party owned renewable (kWh),Non-fossil fuel costs - renewable (£),Non-fossil fuel consumed - renewable (kWh),Other energy costs (£),Steam consumed (kWh),Hot water consumed (kWh),Electrical energy output of owned onsite renewables (kWh),Energy service provision PFI Contractor (SPV) costs (£),Energy service delivery PFI Management (Trust) costs (£),Water and sewerage cost (£),Water volume (including borehole) (m³),Water and sewage services provision PFI Contractor (SPV) costs (£),Water and sewage services delivery PFI Management (Trust) costs (£),Incineration (clinical waste) cost (£),Incineration (clinical waste) volume (Tonnes),Alternative Treatment (clinical waste) cost (£),Alternative Treatment (clinical waste) volume (Tonnes),Offensive waste cost (£),Offensive waste volume (Tonnes),Clinical waste processed on site cost (£),Clinical waste processed on site volume (Tonnes),Domestic waste (landfill) cost (£),Domestic waste (landfill) volume (Tonnes),Domestic waste (recycling) cost (£),Domestic waste (recycling) volume (Tonnes),Domestic waste (food) cost (£),Domestic waste (food) volume (Tonnes),Domestic waste (textiles) cost (£),Domestic waste (textiles) volume (Tonnes),Domestic waste (incineration) cost (£),Domestic waste (incineration) volume (Tonnes),Domestic waste processed on site cost (£),Domestic waste processed on site volume (Tonnes),Confidential waste cost (£),Confidential waste volume (Tonnes),Other waste costs (£),Waste management services provision PFI Contractor (SPV) costs (£),Waste management services delivery PFI Management (Trust) costs (£),Car parking services cost (£),Parking spaces available (No.),Designated disabled parking spaces (No.),Electric vehicle charging points (No.),Average fee charged per hour for patient/visitor parking (£),Average fee charged per hour for staff parking (£),Is there a charge for disabled parking (Yes/No/None),Car parking services provision PFI Contractor (SPV) costs (£),Car parking services delivery PFI Management (Trust) costs (£),Cleaning service cost (£),Cleaning staff (WTE),Cleaning services provision PFI Contractor (SPV) costs (£),Cleaning services delivery PFI Management (Trust) costs (£),Inpatient food service cost (£),Inpatient main meals requested (No.),Hostess meal service (Select),Inpatient food services provision PFI Contractor (SPV) costs (£),Inpatient services delivery PFI Management (Trust) costs (£),Laundry and linen service used (Select),Laundry service cost (£),Linen service cost (£),Laundered pieces per annum (No.),Onsite laundry (Select),Linen services provision PFI Contractor (SPV) costs (£),Linen services delivery PFI Management (Trust) costs (£),Portering service cost (£),Portering staff (WTE),Portering services provision PFI Contractor (SPV) costs (£),Portering services delivery PFI Management (Trust) costs (£)
RJZ,KING'S COLLEGE HOSPITAL NHS FOUNDATION TRUST,LONDON COMMISSIONING REGION,ACUTE - TEACHING,RJZ30,PRINCESS ROYAL UNIVERSITY HOSPITAL,1. General acute hospital,3. Part site - Private Finance Initiative (PFI),,BR6 8ND,4923290.00,0.00,0.00,1033975.00,13542511.00,1400500.00,Not Applicable,3034748.00,59592.00,1874746.00,65236.00,2302750.00,231812.00,0.00,0.00,60475.00,92.81,146875.00,6.90,0.00,0.00,1433.00,786.00,46236.00,168.00,66.00,119.00,1376.00,468.00,0.00,9600.00,223.00,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,2.00,0.00,0.00,0.00,155.00,0.00,10.00,0.00,988000.00,1019000.00,0.00,0.59,0.42,97.45,0.00,1.54,0.00,0.00,0.00,0.00,0.00,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,1117961.00,12241386.00,376807.00,13613341.00,2656.00,83930.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,5191.00,0.00,0.00,0.00,0.00,0.00,191195.00,82631.00,0.00,0.00,48533.00,81.36,30855.00,521.46,9750.00,33.35,0.00,0.00,0.00,0.00,28327.00,277.14,15654.00,19.50,0.00,0.00,57511.00,376.73,0.00,0.00,10746.00,41.27,46125.00,0.00,0.00,13840.00,625.00,29.00,0.00,1.08,0.29,No,0.00,0.00,4266175.00,127.00,146342.00,31608.00,2495732.00,591262.00,Complete hostess service,54560.00,31608.00,1. Contracted – Full service,1050023.00,Not Applicable,3188276.00,No,13516.00,31608.00,2020905.00,61.00,56889.00,31608.00
RJZ,KING'S COLLEGE HOSPITAL NHS FOUNDATION TRUST,LONDON COMMISSIONING REGION,ACUTE - TEACHING,RJZ70,ORPINGTON HOSPITAL,1. General acute hospital,1. Freehold,,BR6 9JU,714176.00,0.00,0.00,315200.00,0.00,401.00,Not Applicable,663210.00,19831.00,0.00,0.00,419336.00,115906.00,Not Applicable,Not Applicable,12980.00,100.00,27051.00,2.20,0.00,0.00,0.00,0.00,9825.00,540.00,0.00,162.00,311.00,198.00,0.00,1875.00,69.00,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,2.00,0.00,0.00,0.00,14.00,2.00,0.00,240000.00,201000.00,150000.00,0.00,0.00,0.00,0.31,7.76,91.93,0.00,0.00,0.00,0.00,0.00,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,269043.00,1808321.00,82386.00,2580304.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Not Applicable,Not Applicable,30594.00,12129.00,Not Applicable,Not Applicable,5988.00,10.31,12122.00,38.89,7665.00,26.39,0.00,0.00,0.00,0.00,5599.00,54.85,0.00,0.00,0.00,0.00,21179.00,101.59,0.00,0.00,3256.00,12.57,0.00,Not Applicable,Not Applicable,13840.00,164.00,9.00,0.00,1.08,0.29,No,Not Applicable,Not Applicable,1220677.00,37.00,Not Applicable,Not Applicable,494733.00,109800.00,Complete hostess service,Not Applicable,Not Applicable,1. Contracted – Full service,147436.00,Not Applicable,373555.00,No,Not Applicable,Not Applicable,414227.00,12.00,Not Applicable,Not Applicable
RJZ,KING'S COLLEGE HOSPITAL NHS FOUNDATION TRUST,LONDON COMMISSIONING REGION,ACUTE - TEACHING,RJZORS,OTHER REPORTABLE SITES,Other Reportable Site,,,SE5 9RS,0.00,0.00,4908105.00,597518.00,0.00,455000.00,0.00,49606.00,0.00,0.00,0.00,320584.00,38636.00,Not Applicable,Not Applicable,16196.00,100.00,42663.00,Not Applicable,Not Applicable,0.00,0.00,0.00,12444.00,0.00,0.00,0.00,0.00,0.00,500.00,3252.00,0.00,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,27.89,3.52,23.86,28.93,0.00,0.00,0.00,15.80,0.00,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,71168.00,430390.00,4547.00,98978.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Not Applicable,Not Applicable,1660.00,1053.00,Not Applicable,Not Applicable,2377.00,4.10,6442.00,20.68,10351.00,35.65,0.00,0.00,0.00,0.00,5840.00,54.21,0.00,0.00,0.00,0.00,5836.00,31.54,0.00,0.00,0.00,0.00,0.00,Not Applicable,Not Applicable,0.00,0.00,0.00,0.00,0.00,0.00,No,Not Applicable,Not Applicable,434008.00,15.00,Not Applicable,Not Applicable,0.00,0.00,No hostess,Not Applicable,Not Applicable,1. Contracted – Full service,106305.00,Not Applicable,197444.00,No,Not Applicable,Not Applicable,116623.00,3.50,Not Applicable,Not Applicable
RK5,SHERWOOD FOREST HOSPITALS NHS FOUNDATION TRUST,MIDLANDS COMMISSIONING REGION,ACUTE - MEDIUM,RK5BC,KINGS MILL HOSPITAL,1. General acute hospital,3. Part site - Private Finance Initiative (PFI),,NG17 4JT,5557972.00,0.00,0.00,3014485.00,13719470.00,135569.00,Not Applicable,5370418.00,91903.00,1786104.00,163645.00,5120048.00,214068.00,443780.00,125283.00,119383.00,100.00,310992.00,24.43,2.05,0.00,3584.00,669.00,87898.00,1401.00,347.00,814.00,4585.00,785.00,0.00,18107.00,453.00,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,0.00,0.00,0.60,2.06,246.00,8.00,22.00,1080356.00,3470327.00,7234640.00,2113218.00,0.00,70.00,3.00,21.00,3.00,1.00,0.00,1.00,1.00,0.00,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,3128345.00,26803889.00,668663.00,28416667.00,176217.00,2400556.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,67200.00,0.00,0.00,0.00,159500.00,20128.00,329909.00,144117.00,6272.00,1771.00,76321.00,110.61,57150.00,107.83,124656.00,356.16,0.00,0.00,0.00,0.00,29438.00,316.57,0.00,0.00,0.00,0.00,43706.00,306.02,0.00,0.00,23220.00,54.37,67200.00,141967.00,2532.00,250635.00,2564.00,90.00,3.00,1.00,0.08,Yes,3902.00,1102.00,3739465.00,179.80,76065.00,21474.00,2564449.00,647211.00,Complete hostess service,72538.00,20478.00,1. Contracted – Full service,1389168.00,Not Applicable,2589605.00,No,26575.00,7502.00,2129545.00,60.80,40470.00,11425.00
RK5,SHERWOOD FOREST HOSPITALS NHS FOUNDATION TRUST,MIDLANDS COMMISSIONING REGION,ACUTE - MEDIUM,RK5BL,MANSFIELD COMMUNITY,7. Community hospital (with inpatient beds),7. Leased from NHS Property Services,2. Leased and fully serviced by the landlord,NG18 5QJ,0.00,0.00,855978.00,59655.00,0.00,1519714.00,0.00,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,3269.00,100.00,8173.00,Not Applicable,Not Applicable,0.00,0.00,0.00,3019.00,0.00,0.00,0.00,250.00,0.00,0.00,0.00,0.00,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,0.00,0.00,0.00,0.00,3.00,5.00,0.00,Not Applicable,Not Applicable,Not Applicable,Not Applicable,0.00,2.00,0.00,98.00,0.00,0.00,0.00,0.00,0.00,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,70.00,4.00,0.00,1.00,0.08,Yes,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable
RK5,SHERWOOD FOREST HOSPITALS NHS FOUNDATION TRUST,MIDLANDS COMMISSIONING REGION,ACUTE - MEDIUM,RK5HP,NEWARK HOSPITAL,1. General acute hospital,2. Whole site - Private Finance Initiative (PFI),,NG24 4DE,638149.00,0.00,0.00,197003.00,1199712.00,11197.00,Not Applicable,891069.00,15149.00,225075.00,18633.00,543667.00,24508.00,50953.00,14385.00,12681.00,100.00,29550.00,2.39,0.00,0.00,206.00,7.00,8663.00,212.00,0.00,10.00,541.00,195.00,0.00,2847.00,0.00,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,0.00,0.00,3.00,17.00,7.00,13.00,0.00,0.00,208416.00,1440175.00,466130.00,0.00,0.00,60.00,6.00,2.00,0.00,0.00,0.00,32.00,0.00,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,147756.00,1281944.00,87522.00,3692500.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,15734.00,2311.00,27111.00,10291.00,720.00,203.00,3858.00,5.59,3016.00,5.69,7395.00,22.67,0.00,0.00,0.00,0.00,4404.00,35.65,0.00,0.00,0.00,0.00,2859.00,60.11,0.00,0.00,1227.00,6.67,1312.00,1030.00,291.00,18924.00,197.00,20.00,0.00,1.00,0.08,Yes,448.00,126.00,483357.00,19.50,8734.00,2466.00,482845.00,111598.00,Complete hostess service,8329.00,2351.00,1. Contracted – Full service,124517.00,Not Applicable,190010.00,No,3051.00,861.00,238033.00,15.00,4647.00,1312.00
RK9,UNIVERSITY HOSPITALS PLYMOUTH NHS TRUST,SOUTH WEST COMMISSIONING REGION,ACUTE - TEACHING,RK950,DERRIFORD HOSPITAL,1. General acute hospital,1. Freehold,,PL6  8DH,6316035.00,5059343.00,920329.00,2264349.00,0.00,6593.00,Not Applicable,3891373.00,120423.00,3844625.00,903961.00,8263775.00,1729144.00,Not Applicable,Not Applicable,148411.00,96.00,444822.00,13.33,0.00,15.00,3812.00,1134.00,91941.00,178.00,309.00,227.00,4632.00,657.00,0.00,24241.00,1611.00,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,65.42,70.61,1.47,4.10,116.00,91.00,2.00,9922000.00,18844750.00,29577600.00,753500.00,0.25,24.90,6.61,9.61,58.63,0.00,0.00,0.00,0.00,1.00,1560000.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,No,Not Applicable,3812443.00,22786558.00,732318.00,30212946.00,18305.00,190584.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Not Applicable,Not Applicable,1029983.00,233174.00,Not Applicable,Not Applicable,526500.00,1297.73,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,65770.00,299.65,0.00,0.00,0.00,0.00,103439.00,796.58,0.00,0.00,25972.00,69.41,96803.00,Not Applicable,Not Applicable,1634641.00,1734.00,95.00,8.00,1.20,0.21,Yes,Not Applicable,Not Applicable,7359269.00,307.97,Not Applicable,Not Applicable,4893621.00,1067356.00,Complete hostess service,Not Applicable,Not Applicable,1. Contracted – Full service,1472612.00,Not Applicable,3767688.00,No,Not Applicable,Not Applicable,2556132.00,93.83,Not Applicable,Not Applicable
RK9,UNIVERSITY HOSPITALS PLYMOUTH NHS TRUST,SOUTH WEST COMMISSIONING REGION,ACUTE - TEACHING,RK9ORS,OTHER REPORTABLE SITES,Other Reportable Site,,,PL6 8DH,149822.00,204036.00,1856401.00,333415.00,0.00,15660.00,0.00,146402.00,30742.00,0.00,0.00,379075.00,125396.00,Not Applicable,Not Applicable,17325.00,0.00,58059.00,Not Applicable,Not Applicable,0.00,0.00,0.00,4399.00,3421.00,650.00,670.00,1430.00,0.00,4285.00,2470.00,0.00,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,23.48,0.00,7.64,23.48,0.00,0.00,0.00,1500.00,0.00,33800.00,0.00,0.00,41.69,4.07,31.23,0.00,18.06,0.00,0.00,4.95,0.00,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,135869.00,1114731.00,28287.00,723157.00,8973.00,168379.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Not Applicable,Not Applicable,50330.00,10075.00,Not Applicable,Not Applicable,13046.00,32.16,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,8378.00,38.17,0.00,0.00,0.00,0.00,1510.00,10.20,0.00,0.00,3308.00,8.84,2449.00,Not Applicable,Not Applicable,59219.00,305.00,7.00,0.00,0.00,0.21,No,Not Applicable,Not Applicable,161558.00,6.86,Not Applicable,Not Applicable,0.00,0.00,No hostess,Not Applicable,Not Applicable,6. No service,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,0.00,0.00,Not Applicable,Not Applicable
RKB,UNIVERSITY HOSPITALS COVENTRY AND WARWICKSHIRE NHS TRUST,MIDLANDS COMMISSIONING REGION,ACUTE - TEACHING,RKB01,UNIVERSITY HOSPITAL,1. General acute hospital,2. Whole site - Private Finance Initiative (PFI),,CV2  2DX,7808949.00,717436.00,0.00,2817360.00,25881923.00,611051.00,Not Applicable,9645267.00,250680.00,7991406.00,696120.00,2993767.00,146433.00,888432.00,272171.00,148851.00,97.00,476415.00,28.90,0.00,0.00,2659.00,4175.00,90523.00,0.00,383.00,1248.00,7032.00,1773.00,2110.00,36500.00,976.00,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,0.00,0.00,0.00,0.00,253.00,20.00,98.00,0.00,0.00,0.00,0.00,0.00,92.97,3.04,2.16,0.14,1.69,0.00,0.00,0.00,0.00,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,4189998.00,35488145.00,787064.00,37999443.00,21813.00,260826.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,105626.00,0.00,0.00,0.00,24189.00,31744.00,493042.00,262522.00,14000.00,46485.00,407387.00,595.00,215243.00,684.00,29534.00,114.00,0.00,0.00,0.00,0.00,69666.00,373.00,6771.00,42.00,0.00,0.00,109693.00,943.00,0.00,0.00,31682.00,149.00,1052643.00,12642.00,36843.00,535124.00,2639.00,107.00,4.00,1.50,0.16,Yes,6211.00,33848.00,7783129.00,337.30,142779.00,33583.00,7489643.00,1134372.00,Complete hostess service,71889.00,33582.00,1. Contracted – Full service,3893063.00,Not Applicable,5157699.00,No,37787.00,33583.00,3043260.00,79.20,76276.00,33582.00
RKB,UNIVERSITY HOSPITALS COVENTRY AND WARWICKSHIRE NHS TRUST,MIDLANDS COMMISSIONING REGION,ACUTE - TEACHING,RKB03,HOSPITAL OF ST CROSS,1. General acute hospital,1. Freehold,,CV22 5PX,808310.00,509637.00,5000.00,396912.00,0.00,0.00,Not Applicable,1273415.00,110387.00,751945.00,384490.00,352711.00,30241.00,Not Applicable,Not Applicable,22262.00,98.00,61625.00,8.63,0.00,0.00,801.00,0.00,10401.00,0.00,27.00,225.00,2079.00,634.00,667.00,4066.00,0.00,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,37.00,36.00,24.10,3.00,0.00,20.00,0.00,2059900.00,1791475.00,5704802.00,1388277.00,0.00,0.54,0.00,49.09,16.39,5.66,0.00,0.00,28.32,0.00,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,413783.00,3490799.00,218238.00,9605834.00,336.00,4022.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,39406.00,0.00,0.00,0.00,Not Applicable,Not Applicable,179309.00,80894.00,Not Applicable,Not Applicable,58788.00,77.00,27258.00,92.00,117.00,0.45,0.00,0.00,0.00,0.00,13689.00,84.00,1978.00,8.50,0.00,0.00,28022.00,195.00,0.00,0.00,3742.00,18.00,200893.00,Not Applicable,Not Applicable,98050.00,556.00,39.00,0.00,0.57,0.16,Yes,Not Applicable,Not Applicable,998667.00,32.80,Not Applicable,Not Applicable,760592.00,114975.00,Complete hostess service,Not Applicable,Not Applicable,1. Contracted – Full service,332449.00,Not Applicable,581386.00,No,Not Applicable,Not Applicable,279098.00,9.24,Not Applicable,Not Applicable
RKB,UNIVERSITY HOSPITALS COVENTRY AND WARWICKSHIRE NHS TRUST,MIDLANDS COMMISSIONING REGION,ACUTE - TEACHING,RKBORS,OTHER REPORTABLE SITES,Other Reportable Site,,,CV2 2DX,430950.00,9806.00,287290.00,283814.00,0.00,823.00,0.00,57861.00,1066.00,1020.00,277152.00,533961.00,0.00,Not Applicable,Not Applicable,7028.00,100.00,0.00,Not Applicable,Not Applicable,0.00,0.00,0.00,2161.00,0.00,0.00,0.00,0.00,0.00,0.00,4867.00,0.00,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,6.90,6.88,43.58,0.00,14.45,0.00,0.00,28.19,0.00,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Not Applicable,Not Applicable,0.00,0.00,Not Applicable,Not Applicable,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Not Applicable,Not Applicable,0.00,0.00,0.00,0.00,0.00,0.00,None,Not Applicable,Not Applicable,0.00,0.00,Not Applicable,Not Applicable,0.00,0.00,No hostess,Not Applicable,Not Applicable,6. No service,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,0.00,0.00,Not Applicable,Not Applicable
RKE,WHITTINGTON HEALTH NHS TRUST,LONDON COMMISSIONING REGION,ACUTE - MEDIUM,RKE54,SIMMONS HOUSE,4. Mental Health (including Specialist services),4. SLA/lease from NHS,2. Leased and fully serviced by the landlord,N10 3HU,0.00,0.00,30000.00,0.00,0.00,0.00,0.00,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,1527.00,100.00,3665.00,Not Applicable,Not Applicable,0.00,0.00,0.00,1153.00,0.00,0.00,0.00,209.00,0.00,0.00,19.00,0.00,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,0.00,0.00,0.00,0.00,12.00,0.00,0.00,Not Applicable,Not Applicable,Not Applicable,Not Applicable,0.00,65.00,0.00,0.00,0.00,35.00,0.00,0.00,0.00,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,7.00,2.00,0.00,0.00,0.00,No,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable
