Trust Code,Trust Name,Commissioning Region,Trust Type,Site Code,Site Name,Site Type,Tenure,Leased,Post Code,Depreciation (£),PDC (£),Leases and rent (£),Rates (£),Interest on Capital (£),Other Estates and Facilities finance costs (£),Indirect accommodation subsidies (£),Estates and property maintenance (£),Grounds and gardens maintenance (£),Electro Bio Medical Equipment maintenance (£),Other Hard FM (Estates) costs (£),Other Soft FM (Hotel Services) costs (£),Management (Hard and Soft FM) costs (£),FM services - PFI Contractor (SPV) costs (£),FM services - PFI Management (Trust) costs (£),Gross internal floor area (m²),NHS estate occupied floor area (%),Site heated volume (m³),Land area owned (Hectares),Land area not delivering services (Hectares),Private patient (m²),Pathology (m²),Clinical Sterile Services Dept. (CSSD) (m²),Clinical space - other (m²),Medical records (m²),Human Resources (m²),Information Technology (m²),General Administration (m²),Restaurants (m²),Staff Accommodation (m²),Non-clinical space - other (m²),Retail sales area (m²),111 Contact Centre (m²),999 Contact Centre (to include empty & fall back desks) (m²),PTS Contact Centre (m²),Hub (make ready station) (m²),Spoke (m²),Ambulance Station (excludes deployment points with no premises costs) (m²),Ambulance Station (PTS) (m²),Training (m²),Corporate (m²),Fleet Workshop (m²),HART (Hazardous Area Response Team) (m²),Masts (m²),Logistics Store (m²),Other (m²),Not functionally suitable - occupied floor area (%),Not functionally suitable - clinical space (%),Floor area - empty (%),Floor area - under used (%),Single bedrooms for patients with en-suite facilities (No.),Single bedrooms for patients without en-suite facilities (No.),Isolation rooms (No.),Cost to eradicate high risk backlog (£),Cost to eradicate significant risk backlog (£),Cost to eradicate moderate risk backlog (£),Cost to eradicate low risk backlog (£),Percentage of GIA that has had a risk adjusted backlog review (Select),Methodology used to review costs to eradicate backlog (Select),Methodology used to review costs to eradicate backlog - Reason (Notes),Age profile - 2015 to 2024 (%),Age profile - 2005 to 2014 (%),Age profile - 1995 to 2004 (%),Age profile - 1985 to 1994 (%),Age profile - 1975 to 1984 (%),Age profile - 1965 to 1974 (%),Age profile - 1955 to 1964 (%),Age profile - 1948 to 1954 (%),Age profile - pre 1948 (%),CHP units operated on the site (No.),CHP unit/s size - electrical (kW),CHP unit/s size - thermal (kW),CHP unit/s efficiency (%),Fossil energy input to CHP system/s (kWh),Thermal energy output of CHP system/s (kWh),Electrical energy output of CHP system/s (kWh),Exported electricity (kWh),Exported thermal energy (kWh),Have you dumped/discharged energy in the last year (Yes/No),How many kWh were discharged to waste (kWh),Electricity costs (£),Electricity consumed (kWh),Gas costs (£),Gas consumed (kWh),Oil costs (£),Oil consumed (kWh),Coal costs (£),Coal consumed (kWh),Electricity costs - green energy tariff (£),Electricity consumed - green energy tariff (kWh),Electricity costs - third party owned renewable (£),Electricity consumed - third party owned renewable (kWh),Non-fossil fuel costs - renewable (£),Non-fossil fuel consumed - renewable (kWh),Other energy costs (£),Steam consumed (kWh),Hot water consumed (kWh),Electrical energy output of owned onsite renewables (kWh),Energy - PFI Contractor (SPV) costs (£),Energy - PFI Management (Trust) costs (£),Water and sewerage cost (£),Water volume (including borehole) (m³),Water services - PFI Contractor (SPV) costs (£),Water services - PFI Management (Trust) costs (£),Incineration (clinical waste) cost (£),Incineration (clinical waste) volume (Tonnes),Alternative Treatment (clinical waste) cost (£),Alternative Treatment (clinical waste) volume (Tonnes),Offensive waste cost (£),Offensive waste volume (Tonnes),Clinical waste processed on site cost (excluding incineration) (£),Clinical waste processed on site volume (excluding incineration) (Tonnes),Domestic waste (landfill) cost (£),Domestic waste (landfill) volume (Tonnes),Domestic waste (recycling) cost (£),Domestic waste (recycling) volume (Tonnes),Domestic waste (food) cost (£),Domestic waste (food) volume (Tonnes),Domestic waste (textiles) cost (£),Domestic waste (textiles) volume (Tonnes),Domestic waste (incineration) cost (£),Domestic waste (incineration) volume (Tonnes),Domestic waste processed on site cost (excluding incineration) (£),Domestic waste processed on site volume (excluding incineration) (Tonnes),Confidential waste cost (£),Confidential waste volume (Tonnes),Other waste costs (£),Waste - PFI Contractor (SPV) costs (£),Waste - PFI Management (Trust) costs (£),Car parking services cost (£),Parking spaces available (No.),Designated disabled parking spaces (No.),Electric vehicle charging points (No.),Average fee charged per hour for patient/visitor parking (£),Average fee charged per hour for staff parking (£),Is there a charge for disabled parking (Yes/No/None),Car parking - PFI Contractor (SPV) costs (£),Car parking - PFI Management (Trust) costs (£),Cleaning service cost (£),Cleaning staff (WTE),Cleanliness - PFI Contractor (SPV) costs (£),Cleanliness - PFI Management (Trust) costs (£),Type of food service (Select),Inpatient food service cost (£),Inpatient main meals requested (No.),Hostess meal service (Select),Other patient food services costs (£),Patient food services - PFI Contractor (SPV) costs (£),Patient food services - PFI Management (Trust) costs (£),Laundry and linen service used (Select),Laundry and linen service cost (£),Laundry service cost (£),Linen service cost (£),Laundered pieces per annum (No.),Other laundry and linen costs (£),Onsite laundry (Select),Laundry & Linen - PFI Contractor (SPV) costs (£),Laundry & Linen - PFI Management (Trust) costs (£),Portering service cost (£),Portering staff (WTE),Portering services - PFI Contractor (SPV) costs (£),Portering services - PFI Management (Trust) costs (£)
RDU,FRIMLEY HEALTH NHS FOUNDATION TRUST,SOUTH EAST COMMISSIONING REGION,ACUTE - MEDIUM,RDU52,HEATHERWOOD HOSPITAL,1. General acute hospital,1. Freehold,,SL5 8AA,698743.00,348736.00,0.00,294930.00,680000.00,0.00,Not Applicable,721244.00,63343.00,54479.00,101309.00,1046577.00,292246.00,Not Applicable,Not Applicable,23464.00,100.00,45624.00,10.84,9.59,0.00,64.00,0.00,9308.00,330.00,663.00,504.00,3323.00,521.00,0.00,2625.00,0.00,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,35.67,50.00,22.20,0.00,2.00,4.00,0.00,68391.00,3234071.00,2416845.00,840484.00,0.00,Combination of above,Formal 6 facet survey from previous years and desktop exercise to update based on inflation and capital works undertaken in the reporting year,0.00,0.00,3.79,16.87,3.99,26.38,6.16,0.00,42.81,0.00,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,0.00,0.00,253993.00,9357947.00,0.00,0.00,0.00,0.00,330108.00,2133770.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Not Applicable,Not Applicable,73566.00,42220.00,Not Applicable,Not Applicable,3746.00,4.74,21234.00,35.82,3926.00,8.20,0.00,0.00,0.00,0.00,8244.00,15.48,1186.00,2.41,0.00,0.00,15620.00,38.96,0.00,0.00,654.00,4.50,23749.00,Not Applicable,Not Applicable,196444.00,462.00,24.00,0.00,1.67,0.00,Yes,Not Applicable,Not Applicable,523356.00,15.99,Not Applicable,Not Applicable,Combination of inpatient and outpatient meals,116885.00,12889.00,Complete hostess service,0.00,Not Applicable,Not Applicable,1. Contracted – Full service,51159.00,Not Applicable,Not Applicable,125130.00,0.00,No,Not Applicable,Not Applicable,307237.00,12.00,Not Applicable,Not Applicable
RDY,DORSET HEALTHCARE NHS FOUNDATION TRUST,SOUTH WEST COMMISSIONING REGION,MENTAL HEALTH AND LEARNING DISABILITY,RDY10,ST ANNS HOSPITAL,4. Mental Health (including Specialist services),1. Freehold,,BH13 7LN,422626.00,947126.00,0.00,157232.00,0.00,0.00,Not Applicable,718160.00,8067.00,3023.00,0.00,110209.00,142745.00,Not Applicable,Not Applicable,11568.00,97.86,25538.00,4.27,0.00,0.00,0.00,0.00,5912.00,51.00,0.00,0.00,91.00,158.00,0.00,5109.00,0.00,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,5.00,5.00,0.00,0.00,54.00,53.00,5.00,24500.00,1130600.00,489887.00,31200.00,61 - 80%,Formal 6 facet survey,Not Applicable,0.00,30.00,4.20,28.10,0.00,0.00,19.40,2.10,16.20,0.00,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,103035.00,813923.00,64489.00,2415167.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Not Applicable,Not Applicable,54770.00,14862.00,Not Applicable,Not Applicable,1275.00,1.27,2341.00,5.57,871.00,2.45,0.00,0.00,0.00,0.00,3036.00,14.00,1195.00,11.87,0.00,0.00,9020.00,49.61,0.00,0.00,4019.00,12.87,5058.00,Not Applicable,Not Applicable,0.00,117.00,7.00,2.00,0.00,0.00,No,Not Applicable,Not Applicable,475433.00,19.07,Not Applicable,Not Applicable,Combination of inpatient and outpatient meals,477901.00,105120.00,No hostess,15000.00,Not Applicable,Not Applicable,1. Contracted – Full service,52227.00,Not Applicable,Not Applicable,124238.00,0.00,No,Not Applicable,Not Applicable,0.00,0.00,Not Applicable,Not Applicable
RDY,DORSET HEALTHCARE NHS FOUNDATION TRUST,SOUTH WEST COMMISSIONING REGION,MENTAL HEALTH AND LEARNING DISABILITY,RDY12,ALUMHURST ROAD SITE,6. Mental Health and Learning Disabilities,1. Freehold,,BH4 8EW,137717.00,298647.00,0.00,3185.00,0.00,0.00,Not Applicable,265240.00,6127.00,460.00,0.00,30273.00,36295.00,Not Applicable,Not Applicable,3988.00,88.84,7993.00,1.80,0.00,0.00,0.00,0.00,2533.00,0.00,0.00,0.00,5.00,0.00,0.00,1005.00,0.00,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,0.00,0.00,0.00,0.00,12.00,18.00,0.00,0.00,301393.00,1526484.00,37544.00,61 - 80%,Formal 6 facet survey,Not Applicable,0.00,24.29,10.49,16.82,0.00,0.00,0.00,0.00,48.40,0.00,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,50406.00,341799.00,23338.00,767023.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Not Applicable,Not Applicable,15667.00,5295.00,Not Applicable,Not Applicable,721.00,0.66,1431.00,3.01,0.00,0.00,0.00,0.00,0.00,0.00,2520.00,3.18,814.00,8.08,0.00,0.00,3620.00,13.62,0.00,0.00,421.00,2.81,3616.00,Not Applicable,Not Applicable,0.00,50.00,2.00,0.00,0.00,0.00,No,Not Applicable,Not Applicable,208426.00,7.73,Not Applicable,Not Applicable,Inpatient meals only,115638.00,36045.00,No hostess,0.00,Not Applicable,Not Applicable,4. Hybrid,Not Applicable,4653.00,0.00,12566.00,0.00,No,Not Applicable,Not Applicable,0.00,0.00,Not Applicable,Not Applicable
RDY,DORSET HEALTHCARE NHS FOUNDATION TRUST,SOUTH WEST COMMISSIONING REGION,MENTAL HEALTH AND LEARNING DISABILITY,RDY22,ALDERNEY HOSPITAL,7. Community hospital (with inpatient beds),1. Freehold,,BH12 4NB,216464.00,225659.00,0.00,84636.00,0.00,0.00,Not Applicable,374222.00,8802.00,14886.00,0.00,59786.00,48822.00,Not Applicable,Not Applicable,6465.00,96.34,14051.00,4.68,0.00,0.00,0.00,0.00,3892.00,6.00,0.00,0.00,153.00,205.00,0.00,1972.00,0.00,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,0.00,0.00,0.00,0.00,0.00,25.00,0.00,1615.00,483209.00,45537.00,1076265.00,61 - 80%,Formal 6 facet survey,Not Applicable,0.00,0.00,4.20,43.10,0.00,0.00,19.40,2.10,31.20,0.00,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,57744.00,398192.00,48748.00,1561669.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Not Applicable,Not Applicable,62546.00,16745.00,Not Applicable,Not Applicable,407.00,0.62,12584.00,29.96,0.00,0.00,0.00,0.00,0.00,0.00,1860.00,8.55,1334.00,13.24,0.00,0.00,5320.00,30.35,0.00,0.00,431.00,4.42,15085.00,Not Applicable,Not Applicable,0.00,180.00,8.00,1.00,0.00,0.00,No,Not Applicable,Not Applicable,375000.00,12.94,Not Applicable,Not Applicable,Combination of inpatient and outpatient meals,330637.00,60432.00,No hostess,15000.00,Not Applicable,Not Applicable,4. Hybrid,Not Applicable,73518.00,4449.00,155636.00,0.00,No,Not Applicable,Not Applicable,0.00,0.00,Not Applicable,Not Applicable
RDY,DORSET HEALTHCARE NHS FOUNDATION TRUST,SOUTH WEST COMMISSIONING REGION,MENTAL HEALTH AND LEARNING DISABILITY,RDYEG,WESTHAVEN HOSPITAL,7. Community hospital (with inpatient beds),1. Freehold,,DT4 0QE,64845.00,173150.00,0.00,9431.00,0.00,0.00,Not Applicable,97056.00,3338.00,6223.00,0.00,14394.00,43803.00,Not Applicable,Not Applicable,2381.00,100.00,5373.00,0.93,0.00,0.00,0.00,0.00,1741.00,0.00,0.00,0.00,116.00,0.00,0.00,524.00,0.00,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,25.00,25.00,0.00,0.00,6.00,0.00,0.00,0.00,179449.00,103024.00,101894.00,61 - 80%,Formal 6 facet survey,Not Applicable,0.00,40.00,60.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,23376.00,141697.00,11541.00,352020.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Not Applicable,Not Applicable,9400.00,2435.00,Not Applicable,Not Applicable,948.00,1.34,3107.00,7.40,2810.00,7.92,0.00,0.00,0.00,0.00,306.00,1.71,857.00,8.51,0.00,0.00,1610.00,7.69,0.00,0.00,232.00,2.38,21935.00,Not Applicable,Not Applicable,0.00,34.00,2.00,0.00,0.00,0.00,No,Not Applicable,Not Applicable,209073.00,7.54,Not Applicable,Not Applicable,Inpatient meals only,175950.00,12320.00,Complete hostess service,6631.00,Not Applicable,Not Applicable,1. Contracted – Full service,39164.00,Not Applicable,Not Applicable,79134.00,0.00,No,Not Applicable,Not Applicable,0.00,0.00,Not Applicable,Not Applicable
RDY,DORSET HEALTHCARE NHS FOUNDATION TRUST,SOUTH WEST COMMISSIONING REGION,MENTAL HEALTH AND LEARNING DISABILITY,RDYEJ,BRIDPORT COMMUNITY HOSPITAL,7. Community hospital (with inpatient beds),1. Freehold,,DT6 5DR,175633.00,350721.00,0.00,109056.00,0.00,0.00,Not Applicable,293836.00,5387.00,8419.00,0.00,67622.00,77979.00,Not Applicable,Not Applicable,9157.00,99.23,20500.00,1.67,0.00,0.00,0.00,0.00,4818.00,52.00,0.00,0.00,155.00,301.00,0.00,3761.00,0.00,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,0.00,0.00,0.00,0.00,4.00,2.00,0.00,0.00,548583.00,71374.00,5652.00,61 - 80%,Formal 6 facet survey,Not Applicable,0.00,0.00,100.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,75580.00,458371.00,47080.00,1592617.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Not Applicable,Not Applicable,7663.00,2050.00,Not Applicable,Not Applicable,541.00,0.83,3792.00,9.03,2507.00,7.06,0.00,0.00,0.00,0.00,1542.00,5.80,494.00,4.90,0.00,0.00,2090.00,12.91,0.00,0.00,3147.00,32.28,21500.00,Not Applicable,Not Applicable,0.00,107.00,9.00,0.00,0.00,0.00,No,Not Applicable,Not Applicable,167494.00,6.00,Not Applicable,Not Applicable,Combination of inpatient and outpatient meals,117307.00,28280.00,Complete hostess service,0.00,Not Applicable,Not Applicable,4. Hybrid,Not Applicable,24134.00,9669.00,60385.00,713.00,No,Not Applicable,Not Applicable,19083.00,1.00,Not Applicable,Not Applicable
RDY,DORSET HEALTHCARE NHS FOUNDATION TRUST,SOUTH WEST COMMISSIONING REGION,MENTAL HEALTH AND LEARNING DISABILITY,RDYER,BLANDFORD COMMUNITY HOSPITAL,7. Community hospital (with inpatient beds),1. Freehold,,DT11 7DD,188076.00,263507.00,0.00,91839.00,0.00,0.00,Not Applicable,182391.00,3519.00,35405.00,0.00,40961.00,59570.00,Not Applicable,Not Applicable,6113.00,96.36,13289.00,0.89,0.00,0.00,0.00,0.00,3212.00,54.00,0.00,5.00,175.00,346.00,0.00,2099.00,0.00,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,0.00,0.00,0.00,0.00,5.00,0.00,3.00,0.00,1362309.00,931417.00,2422.00,61 - 80%,Formal 6 facet survey,Not Applicable,0.00,0.00,0.00,75.00,0.00,0.00,0.00,0.00,25.00,0.00,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,51388.00,343063.00,37498.00,1268919.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Not Applicable,Not Applicable,11106.00,2794.00,Not Applicable,Not Applicable,362.00,0.56,4013.00,9.55,2404.00,6.77,0.00,0.00,0.00,0.00,1248.00,3.90,459.00,4.56,0.00,0.00,2030.00,9.10,0.00,0.00,187.00,1.92,22689.00,Not Applicable,Not Applicable,0.00,61.00,6.00,0.00,0.00,0.00,No,Not Applicable,Not Applicable,229039.00,8.25,Not Applicable,Not Applicable,Inpatient meals only,156024.00,21420.00,Complete hostess service,0.00,Not Applicable,Not Applicable,4. Hybrid,Not Applicable,48402.00,14688.00,76212.00,0.00,No,Not Applicable,Not Applicable,0.00,0.00,Not Applicable,Not Applicable
RDY,DORSET HEALTHCARE NHS FOUNDATION TRUST,SOUTH WEST COMMISSIONING REGION,MENTAL HEALTH AND LEARNING DISABILITY,RDYEW,"FORSTON CLINIC, HERRISON",6. Mental Health and Learning Disabilities,1. Freehold,,DT2  9TB,143210.00,216894.00,0.00,55296.00,0.00,0.00,Not Applicable,371212.00,11310.00,30681.00,0.00,89593.00,76012.00,Not Applicable,Not Applicable,4480.00,96.53,9756.00,4.23,0.00,0.00,0.00,0.00,1598.00,0.00,227.00,303.00,339.00,209.00,0.00,1649.00,0.00,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,0.00,0.00,0.00,12.00,12.00,18.00,0.00,0.00,177380.00,1085600.00,122504.00,61 - 80%,Formal 6 facet survey,Not Applicable,0.00,0.00,0.00,30.00,0.00,70.00,0.00,0.00,0.00,0.00,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,57136.00,407468.00,21857.00,718442.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Not Applicable,Not Applicable,17574.00,4569.00,Not Applicable,Not Applicable,236.00,0.36,673.00,1.60,316.00,0.89,0.00,0.00,0.00,0.00,930.00,5.40,918.00,9.12,0.00,0.00,2480.00,28.08,0.00,0.00,626.00,6.42,2545.00,Not Applicable,Not Applicable,0.00,126.00,2.00,1.00,0.00,0.00,No,Not Applicable,Not Applicable,224379.00,8.23,Not Applicable,Not Applicable,Inpatient meals only,203630.00,32850.00,Complete hostess service,0.00,Not Applicable,Not Applicable,1. Contracted – Full service,14629.00,Not Applicable,Not Applicable,31999.00,0.00,No,Not Applicable,Not Applicable,0.00,0.00,Not Applicable,Not Applicable
RDY,DORSET HEALTHCARE NHS FOUNDATION TRUST,SOUTH WEST COMMISSIONING REGION,MENTAL HEALTH AND LEARNING DISABILITY,RDYEY,WESTMINSTER MEMORIAL HOSPITAL,7. Community hospital (with inpatient beds),1. Freehold,,SP7 8BD,54850.00,60447.00,0.00,29756.00,0.00,0.00,Not Applicable,98041.00,4381.00,5780.00,0.00,8646.00,28890.00,Not Applicable,Not Applicable,2185.00,96.70,4767.00,0.54,0.00,0.00,0.00,0.00,1120.00,0.00,0.00,0.00,37.00,0.00,0.00,993.00,0.00,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,0.00,0.00,0.00,0.00,1.00,2.00,0.00,0.00,216737.00,64200.00,5200.00,61 - 80%,Formal 6 facet survey,Not Applicable,0.00,0.00,0.00,0.00,30.00,10.00,10.00,10.00,40.00,0.00,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,36988.00,220276.00,19220.00,564111.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Not Applicable,Not Applicable,6687.00,1787.00,Not Applicable,Not Applicable,179.00,0.23,2781.00,6.62,110.00,0.31,0.00,0.00,0.00,0.00,624.00,2.83,459.00,4.56,0.00,0.00,1240.00,6.96,0.00,0.00,127.00,1.30,2368.00,Not Applicable,Not Applicable,0.00,60.00,2.00,1.00,0.00,0.00,No,Not Applicable,Not Applicable,103577.00,4.23,Not Applicable,Not Applicable,Inpatient meals only,73563.00,11700.00,Partial hostess service,0.00,Not Applicable,Not Applicable,1. Contracted – Full service,18466.00,Not Applicable,Not Applicable,33063.00,0.00,No,Not Applicable,Not Applicable,0.00,0.00,Not Applicable,Not Applicable
RDY,DORSET HEALTHCARE NHS FOUNDATION TRUST,SOUTH WEST COMMISSIONING REGION,MENTAL HEALTH AND LEARNING DISABILITY,RDYFC,YEATMAN HOSPITAL,7. Community hospital (with inpatient beds),1. Freehold,,DT9 3JU,156588.00,190247.00,0.00,90781.00,0.00,0.00,Not Applicable,267862.00,11698.00,21933.00,0.00,28516.00,69856.00,Not Applicable,Not Applicable,6236.00,91.88,12925.00,1.37,0.00,0.00,0.00,0.00,3501.00,104.00,79.00,0.00,41.00,211.00,0.00,2228.00,0.00,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,2.00,2.00,0.00,0.00,7.00,0.00,0.00,25000.00,471871.00,379577.00,18900.00,61 - 80%,Formal 6 facet survey,Not Applicable,0.00,4.00,14.00,7.00,16.00,0.00,13.00,46.00,0.00,0.00,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,66563.00,479461.00,46760.00,1615467.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Not Applicable,Not Applicable,17564.00,4310.00,Not Applicable,Not Applicable,819.00,1.06,9508.00,22.64,220.00,0.62,0.00,0.00,0.00,0.00,1968.00,7.64,1403.00,13.93,0.00,0.00,2020.00,10.74,0.00,0.00,228.00,2.34,29386.00,Not Applicable,Not Applicable,12000.00,97.00,4.00,0.00,1.00,0.00,No,Not Applicable,Not Applicable,308151.00,9.63,Not Applicable,Not Applicable,Inpatient meals only,160000.00,21700.00,Complete hostess service,12512.00,Not Applicable,Not Applicable,1. Contracted – Full service,34433.00,Not Applicable,Not Applicable,71135.00,0.00,No,Not Applicable,Not Applicable,0.00,0.00,Not Applicable,Not Applicable
RDY,DORSET HEALTHCARE NHS FOUNDATION TRUST,SOUTH WEST COMMISSIONING REGION,MENTAL HEALTH AND LEARNING DISABILITY,RDYFE,WIMBORNE COMMUNITY HOSPITAL,7. Community hospital (with inpatient beds),1. Freehold,,BH21 1ER,117869.00,209688.00,128490.00,79360.00,0.00,0.00,Not Applicable,273369.00,1622.00,132081.00,0.00,85266.00,63910.00,Not Applicable,Not Applicable,3613.00,98.35,8017.00,0.81,0.00,0.00,0.00,0.00,2152.00,27.00,0.00,7.00,111.00,0.00,0.00,1257.00,0.00,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,0.00,0.00,0.00,0.00,1.00,6.00,0.00,0.00,166390.00,93422.00,57200.00,61 - 80%,Formal 6 facet survey,Not Applicable,0.00,21.00,29.00,37.00,0.00,2.00,0.00,11.00,0.00,0.00,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,40337.00,244808.00,35513.00,1166202.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Not Applicable,Not Applicable,9986.00,5492.00,Not Applicable,Not Applicable,655.00,0.70,4917.00,11.71,1519.00,4.28,0.00,0.00,0.00,0.00,552.00,2.00,0.00,0.00,0.00,0.00,2880.00,9.25,0.00,0.00,406.00,4.16,6737.00,Not Applicable,Not Applicable,0.00,52.00,8.00,0.00,0.00,0.00,No,Not Applicable,Not Applicable,188173.00,6.76,Not Applicable,Not Applicable,Inpatient meals only,121280.00,19710.00,No hostess,1500.00,Not Applicable,Not Applicable,1. Contracted – Full service,24870.00,Not Applicable,Not Applicable,52228.00,0.00,No,Not Applicable,Not Applicable,0.00,0.00,Not Applicable,Not Applicable
